"","SubjID","Condition","Item","Region","GenderMatch","Referentiality","Phrase","RT","LogRT","Accuracy"
"10547",1680430899,"QuantificationalMismatch",1,7,"No","Quantificational","quieren",540,6.29156913955832,1
"10548",1680430899,"QuantificationalMismatch",1,8,"No","Quantificational","presentarlo",613,6.41836493593621,1
"10549",1680710476,"QuantificationalMismatch",24,6,"No","Quantificational","varias sesiones",440,6.08677472691231,1
"10550",1680430899,"QuantificationalMismatch",1,12,"No","Quantificational","de debate.",560,6.3279367837292,1
"10551",1680430899,"QuantificationalMismatch",1,3,"No","Quantificational","ninguna chica",489,6.19236248947487,1
"10552",1680430899,"QuantificationalMismatch",13,6,"No","Quantificational","el ascenso",804,6.68959926917897,1
"10553",1680430899,"QuantificationalMismatch",13,11,"No","Quantificational","de Recursos",981,6.88857245956536,1
"10554",1680538076,"QuantificationalMismatch",10,11,"No","Quantificational","festival",328,5.79301360838414,1
"10555",1680538076,"QuantificationalMismatch",10,2,"No","Quantificational","que",295,5.68697535633982,1
"10556",1680538076,"QuantificationalMismatch",10,1,"No","Quantificational","a las",256,5.54517744447956,1
"10557",1680538076,"QuantificationalMismatch",10,12,"No","Quantificational","de cine.",377,5.93224518744801,1
"10558",1680538076,"QuantificationalMismatch",10,3,"No","Quantificational","ninguna actriz",305,5.72031177660741,1
"10559",1680430899,"QuantificationalMismatch",13,4,"No","Quantificational","considero",665,6.49978704065585,1
"10560",1680430899,"QuantificationalMismatch",13,0,"No","Quantificational","Los candidatos",663,6.49677499018586,1
"10561",1680430899,"QuantificationalMismatch",13,3,"No","Quantificational","ningun director",683,6.52649485957079,1
"10562",1680430899,"QuantificationalMismatch",13,2,"No","Quantificational","que",454,6.11809719804135,1
"10563",1680430899,"QuantificationalMismatch",13,10,"No","Quantificational","el Comite",715,6.57228254269401,1
"10564",1680418825,"QuantificationalMismatch",15,0,"No","Quantificational","Los biologos",490,6.19440539110467,1
"10565",1680430899,"QuantificationalMismatch",17,1,"No","Quantificational","a las",612,6.41673228251233,1
"10566",1680430899,"QuantificationalMismatch",17,2,"No","Quantificational","que",401,5.99396142730657,1
"10567",1680430899,"QuantificationalMismatch",17,12,"No","Quantificational","aleman.",823,6.71295620067707,1
"10568",1680430899,"QuantificationalMismatch",17,11,"No","Quantificational","el equipo",472,6.15697898558556,1
"10569",1680430899,"QuantificationalMismatch",17,9,"No","Quantificational","al partido",456,6.12249280951439,1
"10570",1680430899,"QuantificationalMismatch",17,4,"No","Quantificational","patrocina",508,6.23048144757848,1
"10571",1680430899,"QuantificationalMismatch",17,0,"No","Quantificational","Las futbolistas",628,6.4425401664682,1
"10572",1680430899,"QuantificationalMismatch",17,5,"No","Quantificational","en",403,5.99893656194668,1
"10573",1680430899,"QuantificationalMismatch",17,3,"No","Quantificational","ningun inversor",631,6.44730586254121,1
"10574",1680538076,"QuantificationalMismatch",14,5,"No","Quantificational","en",241,5.48479693349065,1
"10575",1680538076,"QuantificationalMismatch",14,2,"No","Quantificational","que",255,5.54126354515843,1
"10576",1680538076,"QuantificationalMismatch",14,3,"No","Quantificational","ningun alumno",241,5.48479693349065,1
"10577",1680538076,"QuantificationalMismatch",18,4,"No","Quantificational","ve",280,5.63478960316925,1
"10578",1680538076,"QuantificationalMismatch",18,1,"No","Quantificational","a los",240,5.48063892334199,1
"10579",1680544180,"QuantificationalMismatch",4,9,"No","Quantificational","delante",449,6.10702288774225,1
"10580",1680430899,"QuantificationalMismatch",21,0,"No","Quantificational","Las modelos",996,6.9037472575846,1
"10581",1680430899,"QuantificationalMismatch",21,2,"No","Quantificational","que",471,6.15485809401642,1
"10582",1680430899,"QuantificationalMismatch",21,6,"No","Quantificational","la revista",540,6.29156913955832,1
"10583",1680430899,"QuantificationalMismatch",21,3,"No","Quantificational","ningun universitario",840,6.73340189183736,1
"10584",1680625891,"QuantificationalMismatch",3,11,"No","Quantificational","de relevos.",533,6.27852142416584,1
"10585",1680712699,"QuantificationalMismatch",2,0,"No","Quantificational","Los doctores",433,6.07073772800249,1
"10586",1680712699,"QuantificationalMismatch",2,2,"No","Quantificational","que",382,5.94542060860658,1
"10587",1680180925,"QuantificationalMismatch",12,4,"No","Quantificational","entreno",361,5.88887795833288,0
"10588",1680180925,"QuantificationalMismatch",12,10,"No","Quantificational","del principe",460,6.13122648948314,0
"10589",1680180925,"QuantificationalMismatch",12,0,"No","Quantificational","Los soldados",312,5.74300318780948,0
"10590",1680180925,"QuantificationalMismatch",12,5,"No","Quantificational","en",390,5.96614673912369,0
"10591",1680180925,"QuantificationalMismatch",12,6,"No","Quantificational","el castillo",350,5.85793315448346,0
"10592",1680538076,"QuantificationalMismatch",2,10,"No","Quantificational","sanitario",272,5.605802066296,1
"10593",1680546601,"QuantificationalMismatch",20,10,"No","Quantificational","del proximo",632,6.44888939414686,1
"10594",1680546601,"QuantificationalMismatch",20,3,"No","Quantificational","ningun entrenador",717,6.57507584059962,1
"10595",1680538076,"QuantificationalMismatch",2,5,"No","Quantificational","en",272,5.605802066296,1
"10596",1680538076,"QuantificationalMismatch",2,8,"No","Quantificational","expulsarlo",241,5.48479693349065,1
"10597",1680538076,"QuantificationalMismatch",2,9,"No","Quantificational","del equipo",208,5.33753807970132,1
"10598",1680538076,"QuantificationalMismatch",2,6,"No","Quantificational","la ambulancia",232,5.44673737166631,1
"10599",1680538076,"QuantificationalMismatch",2,2,"No","Quantificational","que",376,5.9295891433899,1
"10600",1680538076,"QuantificationalMismatch",22,10,"No","Quantificational","las audiciones.",336,5.8171111599632,1
"10601",1680538076,"QuantificationalMismatch",22,2,"No","Quantificational","que",256,5.54517744447956,1
"10602",1680538076,"QuantificationalMismatch",22,3,"No","Quantificational","ningun director",240,5.48063892334199,1
"10603",1680538076,"QuantificationalMismatch",22,4,"No","Quantificational","admitio",327,5.78996017089725,1
"10604",1680538076,"QuantificationalMismatch",22,5,"No","Quantificational","en",225,5.41610040220442,1
"10605",1680538076,"QuantificationalMismatch",22,9,"No","Quantificational","despues de",223,5.40717177146012,1
"10606",1680546601,"QuantificationalMismatch",24,4,"No","Quantificational","diagnostico",648,6.47389069635227,1
"10607",1680546601,"QuantificationalMismatch",24,3,"No","Quantificational","ningun psicologo",1141,7.03966034986208,1
"10608",1680546601,"QuantificationalMismatch",24,2,"No","Quantificational","que",434,6.0730445341004,1
"10609",1680546601,"QuantificationalMismatch",24,9,"No","Quantificational","durante",624,6.43615036836943,1
"10610",1680546601,"QuantificationalMismatch",24,5,"No","Quantificational","tras",602,6.40025744530882,1
"10611",1680546601,"QuantificationalMismatch",4,1,"No","Quantificational","a los",503,6.22059017009974,0
"10612",1680546601,"QuantificationalMismatch",4,11,"No","Quantificational","los comensales.",539,6.289715570909,0
"10613",1680546601,"QuantificationalMismatch",4,10,"No","Quantificational","de todos",436,6.07764224334903,0
"10614",1680546601,"QuantificationalMismatch",4,0,"No","Quantificational","Los espias",506,6.22653666928747,0
"10615",1680623840,"QuantificationalMismatch",10,9,"No","Quantificational","durante",275,5.61677109766657,1
"10616",1680546601,"QuantificationalMismatch",4,6,"No","Quantificational","navideno",394,5.97635090929793,0
"10617",1680546601,"QuantificationalMismatch",4,7,"No","Quantificational","intentaron",594,6.38687931936265,0
"10618",1680546601,"QuantificationalMismatch",4,4,"No","Quantificational","invito",579,6.361302477573,0
"10619",1680546601,"QuantificationalMismatch",4,3,"No","Quantificational","ninguna condesa",962,6.86901445066571,0
"10620",1680546601,"QuantificationalMismatch",4,9,"No","Quantificational","delante",506,6.22653666928747,0
"10621",1680631855,"QuantificationalMismatch",5,4,"No","Quantificational","ayudo",1210,7.09837563859079,1
"10622",1680631855,"QuantificationalMismatch",5,1,"No","Quantificational","a las",431,6.06610809010375,1
"10623",1680718707,"QuantificationalMismatch",21,0,"No","Quantificational","Las modelos",865,6.76272950693188,1
"10624",1680718707,"QuantificationalMismatch",21,1,"No","Quantificational","a las",527,6.26720054854136,1
"10625",1680718707,"QuantificationalMismatch",21,2,"No","Quantificational","que",520,6.25382881157547,1
"10626",1680718707,"QuantificationalMismatch",21,3,"No","Quantificational","ningun universitario",2184,7.6889133368648,1
"10627",1680718707,"QuantificationalMismatch",21,4,"No","Quantificational","fotografio",2104,7.6515955738576,1
"10628",1680718707,"QuantificationalMismatch",21,5,"No","Quantificational","para",656,6.48616078894409,1
"10629",1680718707,"QuantificationalMismatch",21,6,"No","Quantificational","la revista",592,6.383506634884,1
"10630",1680183232,"QuantificationalMismatch",10,11,"No","Quantificational","festival",276,5.62040086571715,1
"10631",1680183232,"QuantificationalMismatch",10,3,"No","Quantificational","ninguna actriz",347,5.84932477994686,1
"10632",1680183232,"QuantificationalMismatch",10,5,"No","Quantificational","en",390,5.96614673912369,1
"10633",1680183232,"QuantificationalMismatch",10,2,"No","Quantificational","que",291,5.67332326717149,1
"10634",1680183232,"QuantificationalMismatch",10,0,"No","Quantificational","Las admiradoras",981,6.88857245956536,1
"10635",1680183232,"QuantificationalMismatch",14,8,"No","Quantificational","echarla",284,5.64897423816121,0
"10636",1680183232,"QuantificationalMismatch",14,6,"No","Quantificational","el laboratorio",283,5.64544689764324,0
"10637",1680426921,"QuantificationalMismatch",12,0,"No","Quantificational","Los soldados",656,6.48616078894409,1
"10638",1680426921,"QuantificationalMismatch",12,11,"No","Quantificational","enemigo.",505,6.22455842927536,1
"10639",1680426921,"QuantificationalMismatch",12,5,"No","Quantificational","en",496,6.20657592672493,1
"10640",1680426921,"QuantificationalMismatch",12,1,"No","Quantificational","a los",520,6.25382881157547,1
"10641",1680451588,"QuantificationalMismatch",11,1,"No","Quantificational","a los",392,5.97126183979046,1
"10642",1680451588,"QuantificationalMismatch",11,12,"No","Quantificational","el correo.",819,6.70808408385307,1
"10643",1680451588,"QuantificationalMismatch",11,5,"No","Quantificational","tras",452,6.11368217983223,1
"10644",1680451588,"QuantificationalMismatch",11,10,"No","Quantificational","pistas falsas",2358,7.76556908109732,1
"10645",1680426921,"QuantificationalMismatch",16,11,"No","Quantificational","sesion",471,6.15485809401642,1
"10646",1680426921,"QuantificationalMismatch",16,4,"No","Quantificational","voto",984,6.89162589705225,1
"10647",1680451588,"QuantificationalMismatch",11,3,"No","Quantificational","ninguna investigadora",1059,6.96508034560141,1
"10648",1680451588,"QuantificationalMismatch",11,7,"No","Quantificational","van a",466,6.14418563412565,1
"10649",1680451588,"QuantificationalMismatch",11,9,"No","Quantificational","mediante",643,6.46614472423762,1
"10650",1680451588,"QuantificationalMismatch",11,2,"No","Quantificational","que",329,5.79605775076537,1
"10651",1680451588,"QuantificationalMismatch",11,0,"No","Quantificational","Las asesinos",490,6.19440539110467,1
"10652",1680451588,"QuantificationalMismatch",11,4,"No","Quantificational","atrapo",478,6.16961073249146,1
"10653",1680451588,"QuantificationalMismatch",11,6,"No","Quantificational","la persecucion",670,6.50727771238501,1
"10654",1680451588,"QuantificationalMismatch",15,10,"No","Quantificational","los efectos",424,6.04973345523196,1
"10655",1680451588,"QuantificationalMismatch",15,0,"No","Quantificational","Los biologos",635,6.45362499889269,1
"10656",1680451588,"QuantificationalMismatch",15,7,"No","Quantificational","intentaron",399,5.98896141688986,1
"10657",1680451588,"QuantificationalMismatch",15,2,"No","Quantificational","que",358,5.8805329864007,1
"10658",1680451588,"QuantificationalMismatch",15,8,"No","Quantificational","educarla",541,6.29341927884648,1
"10659",1680540123,"QuantificationalMismatch",10,4,"No","Quantificational","saludo",419,6.03787091992214,1
"10660",1680540123,"QuantificationalMismatch",10,0,"No","Quantificational","Las admiradoras",432,6.06842558824411,1
"10661",1680540123,"QuantificationalMismatch",10,12,"No","Quantificational","de cine.",601,6.39859493453521,1
"10662",1680540123,"QuantificationalMismatch",10,2,"No","Quantificational","que",403,5.99893656194668,1
"10663",1680540123,"QuantificationalMismatch",10,5,"No","Quantificational","en",412,6.02102334934953,1
"10664",1680540123,"QuantificationalMismatch",10,1,"No","Quantificational","a las",389,5.96357934361845,1
"10665",1680451588,"QuantificationalMismatch",15,9,"No","Quantificational","sobre",407,6.0088131854426,1
"10666",1680451588,"QuantificationalMismatch",19,4,"No","Quantificational","pago",421,6.04263283368238,1
"10667",1680451588,"QuantificationalMismatch",19,11,"No","Quantificational","de seguridad",335,5.81413053182507,1
"10668",1680451588,"QuantificationalMismatch",19,12,"No","Quantificational","laboral.",463,6.13772705408623,1
"10669",1680426921,"QuantificationalMismatch",24,1,"No","Quantificational","a las",592,6.383506634884,1
"10670",1680451588,"QuantificationalMismatch",19,6,"No","Quantificational","pasado",325,5.78382518232974,1
"10671",1680451588,"QuantificationalMismatch",19,3,"No","Quantificational","ningun cocinero",212,5.35658627467201,1
"10672",1680451588,"QuantificationalMismatch",19,10,"No","Quantificational","el inspector",906,6.80903930604298,1
"10673",1680451588,"QuantificationalMismatch",19,5,"No","Quantificational","el mes",539,6.289715570909,1
"10674",1680451588,"QuantificationalMismatch",19,9,"No","Quantificational","ante",482,6.1779441140506,1
"10675",1680451588,"QuantificationalMismatch",19,8,"No","Quantificational","delatarla",347,5.84932477994686,1
"10676",1680540123,"QuantificationalMismatch",14,5,"No","Quantificational","en",526,6.26530121273771,1
"10677",1680540123,"QuantificationalMismatch",14,0,"No","Quantificational","Los cientificos",454,6.11809719804135,1
"10678",1680540123,"QuantificationalMismatch",14,4,"No","Quantificational","escucho",380,5.94017125272043,1
"10679",1680540123,"QuantificationalMismatch",14,9,"No","Quantificational","del curso",399,5.98896141688986,1
"10680",1680623508,"QuantificationalMismatch",12,10,"No","Quantificational","del principe",700,6.5510803350434,1
"10681",1680623508,"QuantificationalMismatch",12,9,"No","Quantificational","al ejercito",1097,7.00033446027523,1
"10682",1680623508,"QuantificationalMismatch",16,10,"No","Quantificational","la proxima",449,6.10702288774225,1
"10683",1680623508,"QuantificationalMismatch",16,4,"No","Quantificational","voto",816,6.70441435496411,1
"10684",1680623508,"QuantificationalMismatch",16,5,"No","Quantificational","en",919,6.82328612235569,1
"10685",1680540123,"QuantificationalMismatch",18,5,"No","Quantificational","desde",358,5.8805329864007,1
"10686",1680540123,"QuantificationalMismatch",18,12,"No","Quantificational","la escuela.",766,6.64118216974059,1
"10687",1680540123,"QuantificationalMismatch",18,1,"No","Quantificational","a los",392,5.97126183979046,1
"10688",1680540123,"QuantificationalMismatch",18,10,"No","Quantificational","el telefono",611,6.4150969591716,1
"10689",1680540123,"QuantificationalMismatch",18,11,"No","Quantificational","de",408,6.01126717440416,1
"10690",1680540123,"QuantificationalMismatch",18,7,"No","Quantificational","intentaron",1650,7.40853056689463,1
"10691",1680540123,"QuantificationalMismatch",18,3,"No","Quantificational","ningun abuelo",357,5.87773578177964,1
"10692",1680540123,"QuantificationalMismatch",18,4,"No","Quantificational","ve",341,5.83188247728352,1
"10693",1680540123,"QuantificationalMismatch",2,0,"No","Quantificational","Los doctores",715,6.57228254269401,1
"10694",1680540123,"QuantificationalMismatch",2,3,"No","Quantificational","ninguna enfermera",491,6.19644412779452,1
"10695",1680540123,"QuantificationalMismatch",2,2,"No","Quantificational","que",718,6.57646956904822,1
"10696",1680540123,"QuantificationalMismatch",2,1,"No","Quantificational","a los",564,6.33505425149806,1
"10697",1680540123,"QuantificationalMismatch",2,5,"No","Quantificational","en",479,6.17170059741091,1
"10698",1680540123,"QuantificationalMismatch",2,4,"No","Quantificational","ayudo",466,6.14418563412565,1
"10699",1680540123,"QuantificationalMismatch",2,10,"No","Quantificational","sanitario",538,6.28785856016178,1
"10700",1680540123,"QuantificationalMismatch",2,8,"No","Quantificational","expulsarlo",583,6.36818718635049,1
"10701",1680540123,"QuantificationalMismatch",2,9,"No","Quantificational","del equipo",492,6.19847871649231,1
"10702",1680623508,"QuantificationalMismatch",20,11,"No","Quantificational","campeonato",606,6.40687998606931,1
"10703",1680623508,"QuantificationalMismatch",20,5,"No","Quantificational","durante",415,6.0282785202307,1
"10704",1680623508,"QuantificationalMismatch",20,4,"No","Quantificational","animo",747,6.61606518513282,1
"10705",1680623508,"QuantificationalMismatch",24,0,"No","Quantificational","Las pacientes",500,6.21460809842219,1
"10706",1680623508,"QuantificationalMismatch",24,10,"No","Quantificational","la proxima",570,6.3456363608286,1
"10707",1680545939,"QuantificationalMismatch",10,8,"No","Quantificational","abuchearlo",357,5.87773578177964,1
"10708",1680545939,"QuantificationalMismatch",10,5,"No","Quantificational","en",387,5.95842469302978,1
"10709",1680623508,"QuantificationalMismatch",24,3,"No","Quantificational","ningun psicologo",598,6.39359075395063,1
"10710",1680623508,"QuantificationalMismatch",24,11,"No","Quantificational","consulta online.",686,6.53087762772588,1
"10711",1680711323,"QuantificationalMismatch",19,11,"No","Quantificational","de seguridad",348,5.85220247977447,1
"10712",1680711323,"QuantificationalMismatch",23,6,"No","Quantificational","la funcion",553,6.31535800152233,1
"10713",1680711323,"QuantificationalMismatch",23,7,"No","Quantificational","deberian",656,6.48616078894409,1
"10714",1680711323,"QuantificationalMismatch",23,3,"No","Quantificational","ningun espectadora",2435,7.79770203551669,1
"10715",1680711323,"QuantificationalMismatch",23,0,"No","Quantificational","Las bailarinas",693,6.5410299991899,1
"10716",1680711323,"QuantificationalMismatch",23,9,"No","Quantificational","despues",1213,7.10085190894405,1
"10717",1680711323,"QuantificationalMismatch",23,11,"No","Quantificational","de ballet.",1666,7.41818082272679,1
"10718",1680711323,"QuantificationalMismatch",23,4,"No","Quantificational","aplaudio",1619,7.38956395367764,1
"10719",1680711323,"QuantificationalMismatch",23,1,"No","Quantificational","a las",513,6.24027584517077,1
"10720",1680711323,"QuantificationalMismatch",23,2,"No","Quantificational","que",451,6.11146733950268,1
"10721",1680711323,"QuantificationalMismatch",23,5,"No","Quantificational","durante",599,6.39526159811545,1
"10722",1680711323,"QuantificationalMismatch",23,10,"No","Quantificational","del espectaculo",234,5.4553211153577,1
"10723",1680711323,"QuantificationalMismatch",3,9,"No","Quantificational","despues de",563,6.33327962813969,1
"10724",1681838506,"QuantificationalMismatch",23,7,"No","Quantificational","deberÃ­an",336,5.8171111599632,1
"10725",1681838506,"QuantificationalMismatch",23,8,"No","Quantificational","regaÃ±arla",360,5.88610403145016,1
"10726",1681838506,"QuantificationalMismatch",23,9,"No","Quantificational","despuÃ©s",417,6.0330862217988,1
"10727",1680187640,"QuantificationalMismatch",11,1,"No","Quantificational","a los",364,5.89715386763674,1
"10728",1680187640,"QuantificationalMismatch",11,5,"No","Quantificational","tras",415,6.0282785202307,1
"10729",1680187640,"QuantificationalMismatch",11,3,"No","Quantificational","ninguna investigadora",479,6.17170059741091,1
"10730",1680187640,"QuantificationalMismatch",11,2,"No","Quantificational","que",387,5.95842469302978,1
"10731",1680187640,"QuantificationalMismatch",11,9,"No","Quantificational","mediante",414,6.02586597382531,1
"10732",1680187640,"QuantificationalMismatch",11,7,"No","Quantificational","van a",338,5.82304589548302,1
"10733",1680187640,"QuantificationalMismatch",11,6,"No","Quantificational","la persecucion",600,6.39692965521615,1
"10734",1680187640,"QuantificationalMismatch",11,11,"No","Quantificational","en",371,5.91620206260743,1
"10735",1680430170,"QuantificationalMismatch",11,12,"No","Quantificational","el correo.",319,5.76519110278484,1
"10736",1680430170,"QuantificationalMismatch",11,8,"No","Quantificational","despistarlo",542,6.29526600143965,1
"10737",1680187640,"QuantificationalMismatch",15,6,"No","Quantificational","la conferencia",1423,7.26052259808985,1
"10738",1680187640,"QuantificationalMismatch",15,2,"No","Quantificational","que",307,5.7268477475872,1
"10739",1680187640,"QuantificationalMismatch",15,4,"No","Quantificational","atendio",370,5.91350300563827,1
"10740",1680430170,"QuantificationalMismatch",11,1,"No","Quantificational","a los",432,6.06842558824411,1
"10741",1680430170,"QuantificationalMismatch",11,4,"No","Quantificational","atrapo",496,6.20657592672493,1
"10742",1680430170,"QuantificationalMismatch",11,7,"No","Quantificational","van a",450,6.10924758276437,1
"10743",1680430170,"QuantificationalMismatch",11,5,"No","Quantificational","tras",523,6.25958146406492,1
"10744",1680430170,"QuantificationalMismatch",11,6,"No","Quantificational","la persecucion",501,6.21660610108486,1
"10745",1680275791,"QuantificationalMismatch",11,2,"No","Quantificational","que",463,6.13772705408623,1
"10746",1680430170,"QuantificationalMismatch",11,0,"No","Quantificational","Las asesinos",387,5.95842469302978,1
"10747",1680534651,"QuantificationalMismatch",12,3,"No","Quantificational","ninguna capitana",309,5.73334127689775,1
"10748",1680534651,"QuantificationalMismatch",12,5,"No","Quantificational","en",436,6.07764224334903,1
"10749",1680534651,"QuantificationalMismatch",12,1,"No","Quantificational","a los",324,5.78074351579233,1
"10750",1680626474,"QuantificationalMismatch",3,6,"No","Quantificational","el podium",856,6.75227037614174,1
"10751",1680716876,"QuantificationalMismatch",17,10,"No","Quantificational","contra",488,6.19031540585315,1
"10752",1680716876,"QuantificationalMismatch",17,12,"No","Quantificational","aleman.",423,6.04737217904628,1
"10753",1680534651,"QuantificationalMismatch",12,6,"No","Quantificational","el castillo",464,6.13988455222626,1
"10754",1680534651,"QuantificationalMismatch",12,0,"No","Quantificational","Los soldados",442,6.0913098820777,1
"10755",1680534651,"QuantificationalMismatch",12,10,"No","Quantificational","del principe",519,6.25190388316589,1
"10756",1680534651,"QuantificationalMismatch",12,7,"No","Quantificational","intentaron",510,6.23441072571837,1
"10757",1680534651,"QuantificationalMismatch",12,8,"No","Quantificational","entregarlo",471,6.15485809401642,1
"10758",1680534651,"QuantificationalMismatch",12,11,"No","Quantificational","enemigo.",383,5.94803498918065,1
"10759",1680430170,"QuantificationalMismatch",15,11,"No","Quantificational","del cambio",369,5.91079664404053,1
"10760",1680430170,"QuantificationalMismatch",19,0,"No","Quantificational","Las camareras",557,6.32256523992728,1
"10761",1680430170,"QuantificationalMismatch",19,12,"No","Quantificational","laboral.",506,6.22653666928747,1
"10762",1680430170,"QuantificationalMismatch",19,11,"No","Quantificational","de seguridad",369,5.91079664404053,1
"10763",1680534651,"QuantificationalMismatch",16,2,"No","Quantificational","que",356,5.87493073085203,1
"10764",1680534651,"QuantificationalMismatch",16,0,"No","Quantificational","Los politicos",429,6.06145691892802,1
"10765",1680534651,"QuantificationalMismatch",16,8,"No","Quantificational","ignorarla",499,6.21260609575152,1
"10766",1680534651,"QuantificationalMismatch",16,9,"No","Quantificational","durante",365,5.89989735358249,1
"10767",1680534651,"QuantificationalMismatch",16,3,"No","Quantificational","ningun senador",611,6.4150969591716,1
"10768",1680544440,"QuantificationalMismatch",10,11,"No","Quantificational","festival",316,5.75574221358691,0
"10769",1680544440,"QuantificationalMismatch",10,1,"No","Quantificational","a las",411,6.01859321449623,0
"10770",1680544440,"QuantificationalMismatch",10,3,"No","Quantificational","ninguna actriz",279,5.63121178182137,0
"10771",1680711125,"QuantificationalMismatch",18,3,"No","Quantificational","ningun abuelo",312,5.74300318780948,1
"10772",1680622933,"QuantificationalMismatch",17,1,"No","Quantificational","a las",391,5.96870755998537,1
"10773",1680622933,"QuantificationalMismatch",17,7,"No","Quantificational","van a",343,5.83773044716594,1
"10774",1680534651,"QuantificationalMismatch",20,6,"No","Quantificational","la competicion",299,5.70044357339069,1
"10775",1680534651,"QuantificationalMismatch",20,7,"No","Quantificational","deberian",335,5.81413053182507,1
"10776",1680534651,"QuantificationalMismatch",20,4,"No","Quantificational","animo",498,6.21060007702465,1
"10777",1680534651,"QuantificationalMismatch",20,0,"No","Quantificational","Las patinadoras",364,5.89715386763674,1
"10778",1680534651,"QuantificationalMismatch",20,1,"No","Quantificational","a las",318,5.76205138278018,1
"10779",1680534651,"QuantificationalMismatch",20,5,"No","Quantificational","durante",365,5.89989735358249,1
"10780",1680544440,"QuantificationalMismatch",14,1,"No","Quantificational","a los",423,6.04737217904628,1
"10781",1680544440,"QuantificationalMismatch",14,10,"No","Quantificational","de Quimica",634,6.45204895443723,1
"10782",1680544440,"QuantificationalMismatch",14,3,"No","Quantificational","ningun alumno",374,5.92425579741453,1
"10783",1680544440,"QuantificationalMismatch",14,5,"No","Quantificational","en",452,6.11368217983223,1
"10784",1680544440,"QuantificationalMismatch",14,2,"No","Quantificational","que",292,5.67675380226828,1
"10785",1680544440,"QuantificationalMismatch",14,11,"No","Quantificational","organica.",653,6.48157712927643,1
"10786",1680544440,"QuantificationalMismatch",14,4,"No","Quantificational","escucho",673,6.51174532964473,1
"10787",1680544440,"QuantificationalMismatch",18,4,"No","Quantificational","ve",433,6.07073772800249,1
"10788",1680544440,"QuantificationalMismatch",18,0,"No","Quantificational","Los nietos",349,5.85507192220243,1
"10789",1680544440,"QuantificationalMismatch",18,6,"No","Quantificational","Ano Nuevo",466,6.14418563412565,1
"10790",1680534651,"QuantificationalMismatch",24,0,"No","Quantificational","Las pacientes",469,6.15060276844628,1
"10791",1680534651,"QuantificationalMismatch",24,8,"No","Quantificational","despedirla",593,6.38519439899773,1
"10792",1680534651,"QuantificationalMismatch",24,5,"No","Quantificational","tras",587,6.3750248198281,1
"10793",1680534651,"QuantificationalMismatch",24,7,"No","Quantificational","van a",517,6.24804287450843,1
"10794",1680534651,"QuantificationalMismatch",4,0,"No","Quantificational","Los espias",405,6.00388706710654,1
"10795",1680534651,"QuantificationalMismatch",4,2,"No","Quantificational","que",282,5.64190707093811,1
"10796",1680544440,"QuantificationalMismatch",18,1,"No","Quantificational","a los",433,6.07073772800249,1
"10797",1680544440,"QuantificationalMismatch",18,8,"No","Quantificational","llamarla",549,6.30809844150953,1
"10798",1680544440,"QuantificationalMismatch",18,9,"No","Quantificational","desde",982,6.88959130835447,1
"10799",1680534651,"QuantificationalMismatch",4,5,"No","Quantificational","al banquete",403,5.99893656194668,1
"10800",1680534651,"QuantificationalMismatch",4,3,"No","Quantificational","ninguna condesa",640,6.46146817635372,1
"10801",1680534651,"QuantificationalMismatch",4,8,"No","Quantificational","asesinarlo",365,5.89989735358249,1
"10802",1680534651,"QuantificationalMismatch",4,7,"No","Quantificational","intentaron",366,5.90263333340137,1
"10803",1680534651,"QuantificationalMismatch",4,10,"No","Quantificational","de todos",336,5.8171111599632,1
"10804",1680534651,"QuantificationalMismatch",4,9,"No","Quantificational","delante",341,5.83188247728352,1
"10805",1680534651,"QuantificationalMismatch",8,5,"No","Quantificational","en",351,5.86078622346587,1
"10806",1680534651,"QuantificationalMismatch",8,8,"No","Quantificational","sabotearlo",377,5.93224518744801,1
"10807",1680534651,"QuantificationalMismatch",8,3,"No","Quantificational","ninguna arquitecta",648,6.47389069635227,1
"10808",1680534651,"QuantificationalMismatch",8,4,"No","Quantificational","quiere",407,6.0088131854426,1
"10809",1680534651,"QuantificationalMismatch",8,7,"No","Quantificational","van a",332,5.80513496891649,1
"10810",1680534651,"QuantificationalMismatch",8,1,"No","Quantificational","a los",328,5.79301360838414,1
"10811",1680534651,"QuantificationalMismatch",8,2,"No","Quantificational","que",295,5.68697535633982,1
"10812",1680544440,"QuantificationalMismatch",22,5,"No","Quantificational","en",395,5.97888576490112,1
"10813",1680544440,"QuantificationalMismatch",22,1,"No","Quantificational","a los",358,5.8805329864007,1
"10814",1680539067,"QuantificationalMismatch",19,9,"No","Quantificational","ante",584,6.36990098282823,1
"10815",1680539067,"QuantificationalMismatch",19,12,"No","Quantificational","laboral.",400,5.99146454710798,1
"10816",1680539067,"QuantificationalMismatch",19,7,"No","Quantificational","quieren",288,5.66296048013595,1
"10817",1680622671,"QuantificationalMismatch",16,3,"No","Quantificational","ningun senador",216,5.37527840768417,1
"10818",1680622671,"QuantificationalMismatch",16,10,"No","Quantificational","la proxima",249,5.51745289646471,1
"10819",1680622671,"QuantificationalMismatch",16,5,"No","Quantificational","en",238,5.47227067367148,1
"10820",1680622671,"QuantificationalMismatch",16,0,"No","Quantificational","Los politicos",218,5.38449506278909,1
"10821",1680622671,"QuantificationalMismatch",16,11,"No","Quantificational","sesion",248,5.51342874616498,1
