SubjID,Condition,Item,Region,GenderMatch,Referentiality,Phrase,RT,LogRT,Accuracy
1681216949,QuantificationalMatch,23,8,Yes,Quantificational,la deberian,362,5.8916442118257715,1
1681216949,QuantificationalMatch,23,9,Yes,Quantificational,reganar,351,5.860786223465865,1
1681216949,QuantificationalMatch,23,10,Yes,Quantificational,despues,361,5.8888779583328805,1
1681216949,QuantificationalMatch,23,11,Yes,Quantificational,del espectaculo,498,6.210600077024653,1
1681216949,QuantificationalMatch,23,12,Yes,Quantificational,de ballet.,422,6.045005314036012,1
1681216949,QuantificationalMatch,3,1,Yes,Quantificational,Las atletas,329,5.796057750765372,1
1681216949,QuantificationalMatch,3,2,Yes,Quantificational,a las,344,5.840641657373398,1
1681216949,QuantificationalMatch,3,3,Yes,Quantificational,que,288,5.662960480135946,1
1681216949,QuantificationalMatch,3,4,Yes,Quantificational,ningun corredor,358,5.8805329864007,1
1681216949,QuantificationalMatch,3,5,Yes,Quantificational,felicito,384,5.950642552587727,1
1681216949,QuantificationalMatch,3,6,Yes,Quantificational,en,324,5.780743515792329,1
1681216949,QuantificationalMatch,3,7,Yes,Quantificational,el podium,316,5.755742213586912,1
1681216949,QuantificationalMatch,3,8,Yes,Quantificational,lo van,360,5.886104031450156,1
1681216949,QuantificationalMatch,3,9,Yes,Quantificational,a confrontar,345,5.84354441703136,1
1681216949,QuantificationalMatch,3,10,Yes,Quantificational,despues de,368,5.908082938168931,1
1681216949,QuantificationalMatch,3,11,Yes,Quantificational,la carrera,367,5.905361848054571,1
1681216949,QuantificationalMatch,3,12,Yes,Quantificational,de relevos.,346,5.846438775057725,1
1681216949,QuantificationalMatch,7,1,Yes,Quantificational,Las mujeres,343,5.8377304471659395,1
1681216949,QuantificationalMatch,7,2,Yes,Quantificational,a las,241,5.484796933490655,1
1681216949,QuantificationalMatch,7,3,Yes,Quantificational,que,241,5.484796933490655,1
1681216949,QuantificationalMatch,7,4,Yes,Quantificational,ningun jefe,542,6.295266001439646,1
1681216949,QuantificationalMatch,7,5,Yes,Quantificational,nombro,224,5.4116460518550396,1
1681216949,QuantificationalMatch,7,6,Yes,Quantificational,en,296,5.69035945432406,1
1681216949,QuantificationalMatch,7,7,Yes,Quantificational,la asamblea,474,6.161207321695077,1
1681216949,QuantificationalMatch,7,8,Yes,Quantificational,lo deberian,256,5.545177444479562,1
1681216949,QuantificationalMatch,7,9,Yes,Quantificational,contactar,574,6.352629396319567,1
1681224543,QuantificationalMatch,1,11,Yes,Quantificational,el prestigioso,393,5.973809611869261,1
1681224543,QuantificationalMatch,1,12,Yes,Quantificational,grupo,470,6.152732694704104,1
1681135285,QuantificationalMatch,2,3,Yes,Quantificational,que,466,6.1441856341256456,1
1681135285,QuantificationalMatch,10,1,Yes,Quantificational,Las admiradoras,689,6.535241271013659,1
1681135285,QuantificationalMatch,10,2,Yes,Quantificational,a las,510,6.234410725718371,1
1681216032,QuantificationalMatch,9,8,Yes,Quantificational,lo quieren,365,5.8998973535824915,1
1681043704,QuantificationalMatch,8,3,Yes,Quantificational,que,368,5.908082938168931,1
1681224543,QuantificationalMatch,13,1,Yes,Quantificational,Los candidatos,471,6.154858094016418,1
1681223875,QuantificationalMatch,13,1,Yes,Quantificational,Los candidatos,662,6.495265555937008,1
1681222586,QuantificationalMatch,13,2,Yes,Quantificational,a los,267,5.58724865840025,1
1681222586,QuantificationalMatch,13,3,Yes,Quantificational,que,234,5.455321115357702,1
1681129040,QuantificationalMatch,3,5,Yes,Quantificational,felicito,233,5.4510384535657,1
1681129040,QuantificationalMatch,15,4,Yes,Quantificational,ninguna presidenta,1273,7.149131598557407,1
1681220581,QuantificationalMatch,14,7,Yes,Quantificational,el laboratorio,537,6.285998094508865,1
1681131922,QuantificationalMatch,12,2,Yes,Quantificational,a los,1060,6.966024187106113,1
1680954397,QuantificationalMatch,1,5,Yes,Quantificational,conocia,316,5.755742213586912,1
1680954397,QuantificationalMatch,1,6,Yes,Quantificational,de cursos,307,5.726847747587197,1
1681131922,QuantificationalMatch,12,5,Yes,Quantificational,entreno,397,5.983936280687191,1
1681135285,QuantificationalMatch,14,3,Yes,Quantificational,que,400,5.991464547107982,1
1681135285,QuantificationalMatch,14,4,Yes,Quantificational,ninguna alumna,544,6.298949246855942,1
1681135285,QuantificationalMatch,14,5,Yes,Quantificational,escucho,1104,7.00669522683704,1
1681135285,QuantificationalMatch,14,6,Yes,Quantificational,en,579,6.361302477572996,1
1681135285,QuantificationalMatch,14,7,Yes,Quantificational,el laboratorio,669,6.505784060128229,1
1681135285,QuantificationalMatch,14,8,Yes,Quantificational,la deberian,1331,7.193685818395112,1
1681135285,QuantificationalMatch,14,9,Yes,Quantificational,echar,496,6.206575926724928,1
1681232575,QuantificationalMatch,15,7,Yes,Quantificational,la conferencia,1405,7.247792581767846,1
1681232575,QuantificationalMatch,15,8,Yes,Quantificational,la intentaron,1235,7.118826249062078,1
1681135285,QuantificationalMatch,14,12,Yes,Quantificational,organica.,578,6.359573868672378,1
1681135285,QuantificationalMatch,18,1,Yes,Quantificational,Los nietos,591,6.3818160174060985,1
1681232575,QuantificationalMatch,15,11,Yes,Quantificational,los efectos,1062,6.967909201801884,1
1681232575,QuantificationalMatch,15,12,Yes,Quantificational,del cambio,735,6.5998704992128365,1
1681232575,QuantificationalMatch,19,1,Yes,Quantificational,Las camareras,867,6.7650389767805414,1
1681143334,QuantificationalMatch,7,2,Yes,Quantificational,a las,328,5.793013608384144,1
1680881688,QuantificationalMatch,10,2,Yes,Quantificational,a las,368,5.908082938168931,1
1680881688,QuantificationalMatch,10,3,Yes,Quantificational,que,475,6.163314804034641,1
1680881688,QuantificationalMatch,10,4,Yes,Quantificational,ningun actor,471,6.154858094016418,1
1681224543,QuantificationalMatch,1,6,Yes,Quantificational,de cursos,356,5.87493073085203,1
1681043704,QuantificationalMatch,4,8,Yes,Quantificational,lo intentaron,448,6.104793232414985,1
1681043704,QuantificationalMatch,4,9,Yes,Quantificational,asesinar,376,5.929589143389895,1
1681224543,QuantificationalMatch,1,10,Yes,Quantificational,ante,354,5.869296913133774,1
1681131390,QuantificationalMatch,22,2,Yes,Quantificational,a los,303,5.713732805509369,1
1681057814,QuantificationalMatch,8,2,Yes,Quantificational,a los,451,6.111467339502679,1
1681057814,QuantificationalMatch,8,3,Yes,Quantificational,que,354,5.869296913133774,1
1681224543,QuantificationalMatch,13,2,Yes,Quantificational,a los,372,5.918893854273146,1
1681224543,QuantificationalMatch,13,3,Yes,Quantificational,que,316,5.755742213586912,1
1681222586,QuantificationalMatch,1,11,Yes,Quantificational,el prestigioso,282,5.641907070938114,1
1681223875,QuantificationalMatch,1,11,Yes,Quantificational,el prestigioso,520,6.253828811575473,1
1681224543,QuantificationalMatch,17,6,Yes,Quantificational,en,393,5.973809611869261,1
1681223875,QuantificationalMatch,1,13,Yes,Quantificational,de debate.,469,6.150602768446279,1
1681129040,QuantificationalMatch,3,1,Yes,Quantificational,Las atletas,267,5.58724865840025,1
1681131390,QuantificationalMatch,14,6,Yes,Quantificational,en,405,6.003887067106539,1
1681222586,QuantificationalMatch,13,4,Yes,Quantificational,ninguna directora,224,5.4116460518550396,1
1681129040,QuantificationalMatch,3,6,Yes,Quantificational,en,240,5.480638923341991,1
1681217227,QuantificationalMatch,22,1,Yes,Quantificational,Los musicos,549,6.3080984415095305,1
1681220581,QuantificationalMatch,14,8,Yes,Quantificational,la deberian,579,6.361302477572996,1
1681220581,QuantificationalMatch,14,9,Yes,Quantificational,echar,477,6.1675164908883415,1
1681220581,QuantificationalMatch,14,10,Yes,Quantificational,del curso,620,6.429719478039138,1
1681220581,QuantificationalMatch,14,11,Yes,Quantificational,de Quimica,523,6.259581464064923,1
1681224543,QuantificationalMatch,17,4,Yes,Quantificational,ninguna inversora,508,6.230481447578482,1
1681224543,QuantificationalMatch,17,5,Yes,Quantificational,patrocina,393,5.973809611869261,1
1681223875,QuantificationalMatch,21,4,Yes,Quantificational,ninguna universitaria,256,5.545177444479562,1
1681224543,QuantificationalMatch,17,7,Yes,Quantificational,la liga,431,6.066108090103747,1
1681224543,QuantificationalMatch,17,8,Yes,Quantificational,la van,335,5.814130531825066,1
1681224543,QuantificationalMatch,17,9,Yes,Quantificational,a invitar,354,5.869296913133774,1
1681224543,QuantificationalMatch,17,10,Yes,Quantificational,al partido,335,5.814130531825066,1
1681224543,QuantificationalMatch,17,11,Yes,Quantificational,contra,334,5.811140992976701,1
1681220581,QuantificationalMatch,18,8,Yes,Quantificational,la intentaron,893,6.794586580876499,1
1681220581,QuantificationalMatch,18,9,Yes,Quantificational,llamar,309,5.733341276897746,1
1681224543,QuantificationalMatch,21,1,Yes,Quantificational,Las modelos,335,5.814130531825066,1
1681224543,QuantificationalMatch,21,2,Yes,Quantificational,a las,315,5.752572638825633,1
1681224543,QuantificationalMatch,21,3,Yes,Quantificational,que,393,5.973809611869261,1
1681224543,QuantificationalMatch,21,4,Yes,Quantificational,ninguna universitaria,624,6.436150368369428,1
1681224543,QuantificationalMatch,21,5,Yes,Quantificational,fotografio,450,6.1092475827643655,1
1681217227,QuantificationalMatch,22,7,Yes,Quantificational,el conservatorio,1004,6.911747300251674,1
1681223875,QuantificationalMatch,21,5,Yes,Quantificational,fotografio,1018,6.925595197110468,1
1681131390,QuantificationalMatch,2,9,Yes,Quantificational,expulsar,371,5.916202062607435,1
1681223875,QuantificationalMatch,21,7,Yes,Quantificational,la revista,1552,7.347299700743164,1
1681223875,QuantificationalMatch,21,8,Yes,Quantificational,la quieren,1022,6.92951677076365,1
1681131390,QuantificationalMatch,2,12,Yes,Quantificational,de emergencias.,428,6.059123195581797,1
1681223875,QuantificationalMatch,21,9,Yes,Quantificational,descalificar,1186,7.078341579557671,1
1681057814,QuantificationalMatch,8,1,Yes,Quantificational,Los ingenieros,496,6.206575926724928,1
1681223875,QuantificationalMatch,1,9,Yes,Quantificational,presentar,655,6.484635235635252,1
1681222586,QuantificationalMatch,1,8,Yes,Quantificational,lo quieren,307,5.726847747587197,1
1681216247,QuantificationalMatch,8,10,Yes,Quantificational,durante,369,5.910796644040527,1
1681131390,QuantificationalMatch,22,6,Yes,Quantificational,en,361,5.8888779583328805,1
1681224543,QuantificationalMatch,1,13,Yes,Quantificational,de debate.,315,5.752572638825633,1
1681061233,QuantificationalMatch,8,7,Yes,Quantificational,el equipo,613,6.418364935936212,1
1681217227,QuantificationalMatch,22,8,Yes,Quantificational,la intentaron,650,6.476972362889683,1
1681223875,QuantificationalMatch,1,12,Yes,Quantificational,grupo,566,6.338594078203183,1
1681058435,QuantificationalMatch,10,1,Yes,Quantificational,Las admiradoras,483,6.180016653652572,1
1681129040,QuantificationalMatch,11,11,Yes,Quantificational,pistas falsas,270,5.598421958998375,1
1681219741,QuantificationalMatch,3,3,Yes,Quantificational,que,542,6.295266001439646,1
1681222586,QuantificationalMatch,13,5,Yes,Quantificational,considero,211,5.351858133476067,1
1681222586,QuantificationalMatch,13,6,Yes,Quantificational,para,273,5.60947179518496,1
1681217227,QuantificationalMatch,22,2,Yes,Quantificational,a los,564,6.335054251498059,1
1681129040,QuantificationalMatch,3,8,Yes,Quantificational,lo van,248,5.5134287461649825,1
1681217227,QuantificationalMatch,22,4,Yes,Quantificational,ninguna directora,559,6.326149473155099,1
1681217227,QuantificationalMatch,22,5,Yes,Quantificational,admitio,565,6.336825731146441,1
1681217227,QuantificationalMatch,22,6,Yes,Quantificational,en,507,6.2285110035911835,1
1680881341,QuantificationalMatch,9,12,Yes,Quantificational,del divorcio.,488,6.1903154058531475,1
1681058435,QuantificationalMatch,6,6,Yes,Quantificational,en,465,6.142037405587356,1
1681217227,QuantificationalMatch,22,9,Yes,Quantificational,golpear,527,6.267200548541362,1
1681061233,QuantificationalMatch,4,9,Yes,Quantificational,asesinar,521,6.255750041753367,1
1681061233,QuantificationalMatch,4,10,Yes,Quantificational,delante,468,6.148468295917647,1
1681061233,QuantificationalMatch,4,11,Yes,Quantificational,de todos,857,6.75343791859778,1
1681128423,QuantificationalMatch,7,1,Yes,Quantificational,Las mujeres,351,5.860786223465865,1
1681128423,QuantificationalMatch,7,2,Yes,Quantificational,a las,233,5.4510384535657,1
1681128423,QuantificationalMatch,7,3,Yes,Quantificational,que,256,5.545177444479562,1
1681129040,QuantificationalMatch,7,11,Yes,Quantificational,la junta,258,5.552959584921617,1
1681129040,QuantificationalMatch,7,12,Yes,Quantificational,del jueves.,345,5.84354441703136,1
1681128423,QuantificationalMatch,7,6,Yes,Quantificational,en,319,5.765191102784844,1
1681061233,QuantificationalMatch,8,6,Yes,Quantificational,en,681,6.523562306149512,1
1681131037,QuantificationalMatch,13,11,Yes,Quantificational,el Comite,428,6.059123195581797,1
1681131922,QuantificationalMatch,12,6,Yes,Quantificational,en,373,5.921578419643816,1
1681128423,QuantificationalMatch,7,10,Yes,Quantificational,antes de,313,5.746203190540153,1
1681061233,QuantificationalMatch,8,10,Yes,Quantificational,durante,577,6.3578422665081,1
1681061233,QuantificationalMatch,8,11,Yes,Quantificational,la reunion,860,6.756932389247553,1
1681061233,QuantificationalMatch,8,12,Yes,Quantificational,con,706,6.559615237493242,1
1681061233,QuantificationalMatch,8,13,Yes,Quantificational,los directivos.,964,6.871091294610546,1
1681057814,QuantificationalMatch,4,12,Yes,Quantificational,los comensales.,344,5.840641657373398,1
1681043704,QuantificationalMatch,4,10,Yes,Quantificational,delante,480,6.173786103901937,1
1681223875,QuantificationalMatch,21,10,Yes,Quantificational,del concurso,626,6.439350371100098,1
1681223875,QuantificationalMatch,1,8,Yes,Quantificational,lo quieren,568,6.342121418721152,1
1681222586,QuantificationalMatch,1,9,Yes,Quantificational,presentar,339,5.82600010738045,1
1681057814,QuantificationalMatch,8,5,Yes,Quantificational,quiere,837,6.729824070489475,1
1680882071,QuantificationalMatch,12,9,Yes,Quantificational,entregar,560,6.327936783729195,1
1680882071,QuantificationalMatch,12,10,Yes,Quantificational,al ejercito,592,6.3835066348840055,1
1681219608,QuantificationalMatch,16,10,Yes,Quantificational,durante,296,5.69035945432406,1
1681133697,QuantificationalMatch,16,4,Yes,Quantificational,ninguna senadora,1031,6.93828448401696,1
1681386118,QuantificationalMatch,5,14,Yes,Quantificational,de invierno.,474,6.161207321695077,1
1681386118,QuantificationalMatch,9,1,Yes,Quantificational,Las clientas,559,6.326149473155099,1
1681131390,QuantificationalMatch,14,7,Yes,Quantificational,el laboratorio,371,5.916202062607435,1
1681219741,QuantificationalMatch,3,4,Yes,Quantificational,ningun corredor,706,6.559615237493242,1
1681131390,QuantificationalMatch,6,4,Yes,Quantificational,ningun refugiado,282,5.641907070938114,1
1681222586,QuantificationalMatch,13,7,Yes,Quantificational,el ascenso,230,5.438079308923196,1
1681222586,QuantificationalMatch,13,8,Yes,Quantificational,la quieren,271,5.602118820879701,1
1681131922,QuantificationalMatch,12,3,Yes,Quantificational,que,319,5.765191102784844,1
1681131922,QuantificationalMatch,12,4,Yes,Quantificational,ningun capitan,326,5.786897381366708,1
1681043704,QuantificationalMatch,8,2,Yes,Quantificational,a los,431,6.066108090103747,1
1681131390,QuantificationalMatch,6,9,Yes,Quantificational,defender,337,5.820082930352362,1
1681131390,QuantificationalMatch,10,3,Yes,Quantificational,que,259,5.556828061699537,1
1681131037,QuantificationalMatch,1,1,Yes,Quantificational,Las profesoras,1203,7.0925737159746784,1
1681131037,QuantificationalMatch,1,2,Yes,Quantificational,a las,375,5.926926025970411,1
1681131037,QuantificationalMatch,1,3,Yes,Quantificational,que,1784,7.486613313139955,1
1681386118,QuantificationalMatch,9,2,Yes,Quantificational,a las,632,6.448889394146858,1
1681233524,QuantificationalMatch,18,3,Yes,Quantificational,que,336,5.817111159963204,1
1681233524,QuantificationalMatch,18,4,Yes,Quantificational,ninguna abuela,320,5.768320995793772,1
1681233524,QuantificationalMatch,18,5,Yes,Quantificational,ve,384,5.950642552587727,1
1681233524,QuantificationalMatch,18,6,Yes,Quantificational,desde,288,5.662960480135946,1
1680882071,QuantificationalMatch,12,7,Yes,Quantificational,el castillo,432,6.068425588244111,1
1680954254,QuantificationalMatch,12,12,Yes,Quantificational,enemigo.,622,6.432940092739179,1
1681131037,QuantificationalMatch,13,10,Yes,Quantificational,ante,376,5.929589143389895,1
1681128423,QuantificationalMatch,19,3,Yes,Quantificational,que,345,5.84354441703136,1
1681131037,QuantificationalMatch,13,12,Yes,Quantificational,de Recursos,545,6.300785794663244,1
1681131390,QuantificationalMatch,6,11,Yes,Quantificational,la Policia,382,5.945420608606575,1
1681219608,QuantificationalMatch,16,11,Yes,Quantificational,la proxima,360,5.886104031450156,1
1681219608,QuantificationalMatch,16,12,Yes,Quantificational,sesion,392,5.971261839790462,1
1681129040,QuantificationalMatch,23,1,Yes,Quantificational,Las bailarinas,297,5.6937321388027,1
1681058435,QuantificationalMatch,6,10,Yes,Quantificational,contra,793,6.675823221634848,1
1681223875,QuantificationalMatch,1,6,Yes,Quantificational,de cursos,269,5.594711379601839,1
1681058435,QuantificationalMatch,6,11,Yes,Quantificational,la Policia,471,6.154858094016418,1
1681058435,QuantificationalMatch,6,12,Yes,Quantificational,Municipal.,493,6.20050917404269,1
1681223875,QuantificationalMatch,1,7,Yes,Quantificational,anteriores,693,6.541029999189903,1
1681223875,QuantificationalMatch,1,10,Yes,Quantificational,ante,540,6.29156913955832,1
1681222586,QuantificationalMatch,17,10,Yes,Quantificational,al partido,248,5.5134287461649825,1
1681057814,QuantificationalMatch,8,4,Yes,Quantificational,ningun arquitecto,612,6.416732282512326,1
1681128423,QuantificationalMatch,19,4,Yes,Quantificational,ninguna cocinera,361,5.8888779583328805,1
1681223875,QuantificationalMatch,21,3,Yes,Quantificational,que,253,5.53338948872752,1
1681128691,QuantificationalMatch,8,11,Yes,Quantificational,la reunion,520,6.253828811575473,1
1681058435,QuantificationalMatch,6,7,Yes,Quantificational,la comisaria,522,6.257667587882639,1
1681219608,QuantificationalMatch,16,13,Yes,Quantificational,del Senado.,504,6.222576268071369,1
1681129040,QuantificationalMatch,11,12,Yes,Quantificational,en,307,5.726847747587197,1
1681219741,QuantificationalMatch,15,1,Yes,Quantificational,Los biologos,441,6.089044875446846,1
1681219741,QuantificationalMatch,15,2,Yes,Quantificational,a los,360,5.886104031450156,1
1681131037,QuantificationalMatch,5,9,Yes,Quantificational,sabotear,811,6.698268054115413,1
1681131037,QuantificationalMatch,5,10,Yes,Quantificational,durante,342,5.834810737062605,1
1681222586,QuantificationalMatch,13,9,Yes,Quantificational,denunciar,263,5.572154032177765,1
1681131037,QuantificationalMatch,5,11,Yes,Quantificational,el desfile,549,6.3080984415095305,1
1681131390,QuantificationalMatch,6,8,Yes,Quantificational,lo intentaron,293,5.680172609017068,1
1681131390,QuantificationalMatch,18,1,Yes,Quantificational,Los nietos,225,5.41610040220442,1
1681131390,QuantificationalMatch,6,10,Yes,Quantificational,contra,293,5.680172609017068,1
1681219741,QuantificationalMatch,15,9,Yes,Quantificational,educar,456,6.1224928095143865,1
1681131037,QuantificationalMatch,9,4,Yes,Quantificational,ningun abogado,804,6.6895992691789665,1
1681128423,QuantificationalMatch,7,11,Yes,Quantificational,la junta,319,5.765191102784844,1
1681219608,QuantificationalMatch,20,1,Yes,Quantificational,Las patinadoras,335,5.814130531825066,1
1681131037,QuantificationalMatch,17,6,Yes,Quantificational,en,429,6.061456918928017,1
1681222586,QuantificationalMatch,17,6,Yes,Quantificational,en,290,5.66988092298052,1
1681222586,QuantificationalMatch,17,7,Yes,Quantificational,la liga,256,5.545177444479562,1
1681131390,QuantificationalMatch,2,1,Yes,Quantificational,Los doctores,360,5.886104031450156,1
1681131390,QuantificationalMatch,2,2,Yes,Quantificational,a los,281,5.638354669333745,1
1681131037,QuantificationalMatch,9,12,Yes,Quantificational,del divorcio.,939,6.844815479208263,1
1681219741,QuantificationalMatch,7,10,Yes,Quantificational,antes de,425,6.052089168924417,1
1681219741,QuantificationalMatch,7,11,Yes,Quantificational,la junta,481,6.175867270105761,1
1681219741,QuantificationalMatch,7,12,Yes,Quantificational,del jueves.,461,6.133398042996649,1
1681058435,QuantificationalMatch,6,5,Yes,Quantificational,vio,473,6.159095388491933,1
1681143334,QuantificationalMatch,7,1,Yes,Quantificational,Las mujeres,540,6.29156913955832,1
1681128423,QuantificationalMatch,3,9,Yes,Quantificational,a confrontar,400,5.991464547107982,1
1681128423,QuantificationalMatch,7,12,Yes,Quantificational,del jueves.,322,5.7745515455444085,1
1681223875,QuantificationalMatch,21,6,Yes,Quantificational,para,628,6.4425401664681985,1
1681057814,QuantificationalMatch,4,11,Yes,Quantificational,de todos,327,5.7899601708972535,1
1681128691,QuantificationalMatch,4,1,Yes,Quantificational,Los espias,503,6.220590170099739,1
1681224543,QuantificationalMatch,1,9,Yes,Quantificational,presentar,373,5.921578419643816,1
1681219741,QuantificationalMatch,15,4,Yes,Quantificational,ninguna presidenta,551,6.311734809152915,1
1681131390,QuantificationalMatch,6,5,Yes,Quantificational,vio,292,5.676753802268282,1
1681219741,QuantificationalMatch,15,5,Yes,Quantificational,atendio,455,6.12029741895095,1
1681043704,QuantificationalMatch,8,1,Yes,Quantificational,Los ingenieros,641,6.46302945692067,1
1681217227,QuantificationalMatch,10,11,Yes,Quantificational,el proximo,495,6.20455776256869,1
1681219741,QuantificationalMatch,15,8,Yes,Quantificational,la intentaron,383,5.948034989180646,1
1681129040,QuantificationalMatch,3,10,Yes,Quantificational,despues de,263,5.572154032177765,1
1681142336,QuantificationalMatch,3,8,Yes,Quantificational,lo van,469,6.150602768446279,1
1681128423,QuantificationalMatch,3,10,Yes,Quantificational,despues de,888,6.78897174299217,1
1681043704,QuantificationalMatch,8,5,Yes,Quantificational,quiere,696,6.54534966033442,1
1681128691,QuantificationalMatch,24,12,Yes,Quantificational,consulta online.,608,6.410174881966167,1
1681058435,QuantificationalMatch,22,9,Yes,Quantificational,golpear,765,6.639875833826536,1
1681219741,QuantificationalMatch,15,3,Yes,Quantificational,que,393,5.973809611869261,1
1681128691,QuantificationalMatch,8,6,Yes,Quantificational,en,448,6.104793232414985,1
1680954254,QuantificationalMatch,12,9,Yes,Quantificational,entregar,642,6.464588303689961,1
1680954254,QuantificationalMatch,12,10,Yes,Quantificational,al ejercito,456,6.1224928095143865,1
1681131390,QuantificationalMatch,14,12,Yes,Quantificational,organica.,361,5.8888779583328805,1
1681232575,QuantificationalMatch,15,10,Yes,Quantificational,sobre,482,6.1779441140506,1
1681131390,QuantificationalMatch,10,1,Yes,Quantificational,Las admiradoras,326,5.786897381366708,1
1681131390,QuantificationalMatch,10,2,Yes,Quantificational,a las,213,5.3612921657094255,1
1681219741,QuantificationalMatch,15,10,Yes,Quantificational,sobre,376,5.929589143389895,1
1681142336,QuantificationalMatch,3,10,Yes,Quantificational,despues de,801,6.68586094706836,1
1681131037,QuantificationalMatch,9,7,Yes,Quantificational,el tribunal,551,6.311734809152915,1
1681131037,QuantificationalMatch,9,8,Yes,Quantificational,lo quieren,1444,7.275172319452771,1
1681224543,QuantificationalMatch,13,7,Yes,Quantificational,el ascenso,393,5.973809611869261,1
1681058435,QuantificationalMatch,22,10,Yes,Quantificational,despues de,526,6.26530121273771,1
1681131390,QuantificationalMatch,6,1,Yes,Quantificational,Los voluntarios,360,5.886104031450156,1
1681129040,QuantificationalMatch,15,2,Yes,Quantificational,a los,374,5.924255797414532,1
1681129040,QuantificationalMatch,15,3,Yes,Quantificational,que,311,5.739792912179234,1
1680954254,QuantificationalMatch,12,11,Yes,Quantificational,del principe,699,6.54965074223381,1
1681131390,QuantificationalMatch,6,7,Yes,Quantificational,la comisaria,247,5.5093883366279774,1
1681129040,QuantificationalMatch,3,7,Yes,Quantificational,el podium,209,5.342334251964811,1
1681129040,QuantificationalMatch,3,9,Yes,Quantificational,a confrontar,131,4.875197323201151,1
1681058435,QuantificationalMatch,6,4,Yes,Quantificational,ningun refugiado,642,6.464588303689961,1
1681143334,QuantificationalMatch,3,2,Yes,Quantificational,a las,299,5.700443573390687,1
1681224543,QuantificationalMatch,1,5,Yes,Quantificational,conocia,372,5.918893854273146,1
1681058435,QuantificationalMatch,6,9,Yes,Quantificational,defender,877,6.776506992372183,1
1681143334,QuantificationalMatch,3,5,Yes,Quantificational,felicito,450,6.1092475827643655,1
1681129040,QuantificationalMatch,15,1,Yes,Quantificational,Los biologos,359,5.883322388488279,1
1680954254,QuantificationalMatch,12,8,Yes,Quantificational,lo intentaron,943,6.849066282633458,1
1681223875,QuantificationalMatch,17,9,Yes,Quantificational,a invitar,383,5.948034989180646,1
1681223875,QuantificationalMatch,17,10,Yes,Quantificational,al partido,411,6.018593214496234,1
1681131390,QuantificationalMatch,6,6,Yes,Quantificational,en,293,5.680172609017068,1
1681224543,QuantificationalMatch,17,13,Yes,Quantificational,aleman.,354,5.869296913133774,1
1681223875,QuantificationalMatch,17,13,Yes,Quantificational,aleman.,461,6.133398042996649,1
1681223875,QuantificationalMatch,21,1,Yes,Quantificational,Las modelos,1152,7.049254841255837,1
1681217227,QuantificationalMatch,10,13,Yes,Quantificational,de cine.,526,6.26530121273771,1
1681128691,QuantificationalMatch,8,10,Yes,Quantificational,durante,456,6.1224928095143865,1
1681143334,QuantificationalMatch,3,3,Yes,Quantificational,que,305,5.720311776607412,1
1681143334,QuantificationalMatch,3,4,Yes,Quantificational,ningun corredor,603,6.401917196727186,1
1681128691,QuantificationalMatch,8,13,Yes,Quantificational,los directivos.,479,6.171700597410915,1
1681386118,QuantificationalMatch,9,3,Yes,Quantificational,que,296,5.69035945432406,1
1681058435,QuantificationalMatch,10,2,Yes,Quantificational,a las,375,5.926926025970411,1
1681223875,QuantificationalMatch,13,2,Yes,Quantificational,a los,398,5.986452005284438,1
1681058435,QuantificationalMatch,10,3,Yes,Quantificational,que,370,5.91350300563827,1
1681224543,QuantificationalMatch,17,12,Yes,Quantificational,el equipo,336,5.817111159963204,1
1681131037,QuantificationalMatch,13,6,Yes,Quantificational,para,418,6.035481432524756,1
1681129040,QuantificationalMatch,15,5,Yes,Quantificational,atendio,328,5.793013608384144,1
1681131037,QuantificationalMatch,13,7,Yes,Quantificational,el ascenso,546,6.302618975744905,1
1681223875,QuantificationalMatch,21,2,Yes,Quantificational,a las,344,5.840641657373398,1
1681129040,QuantificationalMatch,3,11,Yes,Quantificational,la carrera,237,5.4680601411351315,1
1681128691,QuantificationalMatch,8,12,Yes,Quantificational,con,561,6.329720905522696,1
1681058435,QuantificationalMatch,6,8,Yes,Quantificational,lo intentaron,471,6.154858094016418,1
1681223875,QuantificationalMatch,17,6,Yes,Quantificational,en,446,6.100318952020064,1
1681223875,QuantificationalMatch,13,3,Yes,Quantificational,que,263,5.572154032177765,1
1681223875,QuantificationalMatch,17,8,Yes,Quantificational,la van,422,6.045005314036012,1
1681058435,QuantificationalMatch,22,8,Yes,Quantificational,la intentaron,639,6.459904454377535,1
1681129040,QuantificationalMatch,7,7,Yes,Quantificational,la asamblea,356,5.87493073085203,1
1681058435,QuantificationalMatch,10,4,Yes,Quantificational,ningun actor,530,6.272877006546167,1
1681131037,QuantificationalMatch,9,10,Yes,Quantificational,para,613,6.418364935936212,1
1681128691,QuantificationalMatch,8,7,Yes,Quantificational,el equipo,383,5.948034989180646,1
1681232575,QuantificationalMatch,15,9,Yes,Quantificational,educar,1152,7.049254841255837,1
1681217227,QuantificationalMatch,10,12,Yes,Quantificational,festival,498,6.210600077024653,1
1681143334,QuantificationalMatch,3,12,Yes,Quantificational,de relevos.,313,5.746203190540153,1
1681219741,QuantificationalMatch,15,11,Yes,Quantificational,los efectos,511,6.236369590203704,1
1681131390,QuantificationalMatch,18,7,Yes,Quantificational,Ano Nuevo,292,5.676753802268282,1
